firm_id,city,state,region,num_paid_employees,monthly_revenue,annual_revenue_2014,last_month_income,family_applied_member,family_applied_spouse,family_applied_other,applied_third_round,selected_third_round,survival_chance_without_grant
79971,22.0,35.0,4.0,4.0,50000.0,85000.0,30000.0,0.0,0.0,1.0,1.0,2.0,50.0
79990,335.0,20.0,5.0,10.0,500000.0,2000000.0,300000.0,0.0,0.0,0.0,2.0,2.0,18.0
80081,128.0,25.0,7.0,5.0,15000.0,300000.0,5000.0,0.0,0.0,0.0,2.0,2.0,5.0
80107,2.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
80132,184.0,25.0,7.0,2.0,0.1,500000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
80167,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
80169,Unknown,Unknown,Unknown,6.0,450000.0,2200000.0,250000.0,0.0,0.0,0.0,2.0,2.0,50.0
80234,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
80263,400.0,Unknown,Unknown,6.0,0.1,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
80289,159.0,25.0,7.0,3.0,0.1,300000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
80314,218.0,2.0,4.0,3.0,250000.0,1000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,70.0
80338,2.0,1.0,3.0,8.0,1200000.0,14400000.0,200000.0,0.0,0.0,0.0,1.0,2.0,50.0
80407,19.0,15.0,6.0,8.0,130000.0,1300000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
80457,36.0,8.0,4.0,20.0,3000000.0,24000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,50.0
80504,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
80622,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
80690,Unknown,Unknown,Unknown,6.0,37500.0,2200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
80708,19.0,15.0,6.0,3.0,1000000.0,4000000.0,1000000.0,0.0,0.0,0.0,2.0,2.0,50.0
80710,50.0,32.0,6.0,0.0,345500.0,1287000.0,176250.0,0.0,0.0,0.0,2.0,2.0,50.0
80728,105.0,1.0,3.0,5.0,1800000.0,7000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
80762,14.0,4.0,3.0,6.0,300000.0,2200000.0,100000.0,1.0,0.0,0.0,1.0,2.0,50.0
80808,9.0,1.0,3.0,8.0,900000.0,9000000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0
80810,2.0,1.0,3.0,2.0,80000.0,85000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
80849,229.0,1.0,3.0,0.0,50000.0,1000000.0,20000.0,0.0,0.0,0.0,2.0,2.0,50.0
80851,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
80935,50.0,32.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
80960,8.0,19.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81024,22.0,35.0,4.0,0.0,95000.0,100000.0,40000.0,0.0,0.0,0.0,2.0,2.0,50.0
81049,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81061,196.0,4.0,3.0,6.0,250000.0,4000000.0,62500.0,0.0,0.0,0.0,2.0,2.0,50.0
81078,325.0,26.0,6.0,7.0,350000.0,4000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,40.0
81091,3.0,31.0,1.0,10.0,0.1,1200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
81119,167.0,25.0,7.0,0.0,200000.0,500000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81140,13.0,30.0,1.0,15.0,120000.0,1800000.0,60000.0,0.0,0.0,0.0,2.0,2.0,50.0
81144,184.0,25.0,7.0,4.0,80000.0,2000000.0,2.5,0.0,0.0,0.0,2.0,2.0,100.0
81164,2.0,1.0,3.0,3.0,120000.0,940000.0,10000.0,0.0,0.0,0.0,2.0,2.0,60.0
81169,335.0,20.0,5.0,3.0,125000.0,700000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81175,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81241,1.0,33.0,2.0,5.0,106000.0,861140.0,40350.0,0.0,0.0,0.0,2.0,2.0,0.0
81280,20.0,2.0,4.0,7.0,172860.0,600000.0,60000.0,0.0,0.0,0.0,2.0,2.0,50.0
81300,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81351,50.0,32.0,6.0,0.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81360,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81371,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81445,19.0,15.0,6.0,10.0,400000.0,4800000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
81477,121.0,17.0,3.0,4.0,180000.0,3360000.0,80000.0,0.0,0.0,0.0,2.0,2.0,50.0
81484,19.0,15.0,6.0,5.0,800000.0,7000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,80.0
81501,Unknown,Unknown,Unknown,6.0,800000.0,2200000.0,400000.0,0.0,0.0,0.0,2.0,2.0,50.0
81553,17.0,5.0,4.0,5.0,50000.0,1000000.0,5000.0,0.0,0.0,0.0,2.0,2.0,0.0
81556,22.0,35.0,4.0,5.0,315000.0,320000.0,80000.0,0.0,0.0,0.0,2.0,2.0,60.0
81571,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81586,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81595,168.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81620,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81653,20.0,2.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81748,8.0,19.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81753,184.0,25.0,7.0,4.0,320000.0,4200000.0,170000.0,0.0,0.0,0.0,2.0,2.0,40.0
81829,8.0,19.0,5.0,14.0,480000.0,3000000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0
81832,3.0,31.0,1.0,0.0,76800.0,500000.0,60000.0,0.0,0.0,0.0,2.0,2.0,100.0
81895,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
81906,65.0,4.0,3.0,6.0,300000.0,2200000.0,100000.0,1.0,0.0,0.0,1.0,2.0,50.0
81962,50.0,32.0,6.0,7.0,170000.0,637000.0,85000.0,0.0,0.0,0.0,2.0,2.0,50.0
82024,19.0,15.0,6.0,6.0,600000.0,2000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,50.0
82036,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82096,61.0,25.0,7.0,4.0,80000.0,250000.0,80000.0,0.0,0.0,0.0,2.0,2.0,50.0
82181,26.0,29.0,1.0,3.0,36000.0,300000.0,21000.0,0.0,0.0,0.0,2.0,2.0,50.0
82221,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82238,Unknown,Unknown,Unknown,6.0,150000.0,2200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
82297,66.0,28.0,1.0,7.0,1000000.0,1200000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0
82314,Unknown,Unknown,Unknown,6.0,672000.0,2200000.0,268000.0,0.0,0.0,0.0,2.0,2.0,50.0
82315,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82411,184.0,25.0,7.0,2.0,3500000.0,10000000.0,440000.0,0.0,0.0,0.0,2.0,2.0,50.0
82464,19.0,15.0,6.0,9.0,8000000.0,10000000.0,6000000.0,0.0,0.0,0.0,2.0,2.0,100.0
82522,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82536,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82557,71.0,27.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,1.0,2.0,50.0
82569,22.0,35.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82590,19.0,15.0,6.0,6.0,1250000.0,5535000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
82596,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82695,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82723,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82724,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,1.0,2.0,50.0
82725,19.0,15.0,6.0,7.0,500000.0,3000000.0,300000.0,0.0,0.0,0.0,2.0,2.0,40.0
82765,31.0,16.0,4.0,6.0,150000.0,200000.0,2.5,0.0,0.0,0.0,2.0,2.0,100.0
82785,91.0,29.0,1.0,10.0,50000.0,1200000.0,10000.0,0.0,0.0,0.0,2.0,2.0,50.0
82792,8.0,19.0,5.0,5.0,2500000.0,11500000.0,800000.0,0.0,0.0,0.0,2.0,2.0,50.0
82806,19.0,15.0,6.0,8.0,4000000.0,5000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
82827,17.0,5.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82855,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82886,7.0,14.0,3.0,5.0,1700000.0,3000000.0,250000.0,0.0,0.0,0.0,2.0,2.0,30.0
82910,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
82956,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
83055,196.0,4.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
83072,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
83129,184.0,25.0,7.0,5.0,200000.0,3000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
83157,30.0,28.0,1.0,4.0,368000.0,1500000.0,120000.0,0.0,0.0,0.0,2.0,2.0,10.0
83205,19.0,15.0,6.0,4.0,700000.0,850000.0,250000.0,0.0,0.0,0.0,2.0,2.0,50.0
83309,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
83394,49.0,25.0,7.0,8.0,100000.0,10000000.0,2.5,0.0,0.0,0.0,2.0,2.0,0.0
83435,3.0,31.0,1.0,1.0,0.1,400000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
83541,303.0,17.0,3.0,25.0,400000.0,1600000.0,110500.0,0.0,0.0,0.0,2.0,2.0,50.0
83609,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
83624,184.0,25.0,7.0,14.0,1500000.0,7000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
83631,Unknown,Unknown,Unknown,6.0,100000.0,2200000.0,120000.0,0.0,0.0,0.0,2.0,2.0,50.0
83635,1.0,33.0,2.0,5.0,0.1,1600000.0,2.5,0.0,0.0,0.0,1.0,2.0,50.0
83776,6.0,17.0,3.0,20.0,2000000.0,24000000.0,400000.0,0.0,0.0,0.0,2.0,2.0,60.0
83815,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
83833,56.0,28.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
83892,19.0,15.0,6.0,3.0,180000.0,350000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
83912,3.0,31.0,1.0,8.0,600000.0,3200000.0,200000.0,0.0,0.0,0.0,2.0,2.0,60.0
83938,Unknown,Unknown,Unknown,6.0,250000.0,2200000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
84031,9.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
84068,Unknown,Unknown,Unknown,6.0,105000.0,2200000.0,10000.0,0.0,0.0,0.0,2.0,2.0,50.0
84082,19.0,15.0,6.0,2.0,350000.0,1500000.0,200000.0,0.0,0.0,0.0,2.0,2.0,100.0
84150,1.0,33.0,2.0,9.0,820000.0,4500000.0,300000.0,0.0,0.0,1.0,1.0,2.0,50.0
84206,90.0,10.0,2.0,3.0,1200000.0,6000000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0
84303,7.0,14.0,3.0,54.0,11500000.0,71500000.0,750000.0,0.0,0.0,0.0,2.0,2.0,60.0
84311,218.0,2.0,4.0,6.0,70000.0,400000.0,25000.0,0.0,0.0,0.0,2.0,2.0,50.0
84325,8.0,19.0,5.0,9.0,600000.0,10800000.0,200000.0,0.0,0.0,0.0,2.0,2.0,100.0
84426,8.0,19.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,40.0
84498,227.0,1.0,3.0,3.0,187600.0,370600.0,27600.0,0.0,0.0,0.0,2.0,2.0,50.0
84551,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
84576,1.0,33.0,2.0,7.0,50000.0,400000.0,50000.0,1.0,0.0,0.0,1.0,2.0,50.0
84618,9.0,1.0,3.0,6.0,770000.0,3028290.0,110000.0,0.0,0.0,0.0,2.0,2.0,40.0
84660,321.0,13.0,1.0,10.0,0.1,1.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
84679,Unknown,Unknown,Unknown,6.0,150000.0,2200000.0,30000000.0,0.0,0.0,0.0,2.0,2.0,50.0
84789,9.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
84814,122.0,28.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
84816,Unknown,Unknown,Unknown,6.0,500000.0,2200000.0,350000.0,0.0,0.0,0.0,2.0,2.0,50.0
84850,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
84904,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
84914,12.0,24.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
84921,30.0,28.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
84954,Unknown,Unknown,Unknown,6.0,0.1,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
85016,184.0,25.0,7.0,10.0,600000.0,5000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,100.0
85069,16.0,3.0,2.0,6.0,300000.0,2200000.0,100000.0,1.0,0.0,0.0,2.0,2.0,50.0
85164,23.0,34.0,5.0,6.0,300000.0,2200000.0,100000.0,1.0,0.0,0.0,2.0,2.0,50.0
85174,145.0,28.0,1.0,25.0,7000000.0,10000000.0,1000000.0,0.0,0.0,0.0,2.0,2.0,50.0
85184,3.0,31.0,1.0,3.0,0.1,2000000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
85193,Unknown,Unknown,Unknown,6.0,30000000.0,2200000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
85227,2.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85328,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85331,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85352,50.0,32.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85401,19.0,15.0,6.0,7.0,1900000.0,16000000.0,3000000.0,0.0,0.0,0.0,2.0,2.0,50.0
85404,Unknown,Unknown,Unknown,6.0,40000.0,2200000.0,25000.0,0.0,0.0,0.0,2.0,2.0,50.0
85470,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85564,48.0,12.0,2.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85598,24.0,9.0,2.0,6.0,250000.0,700000.0,70000.0,0.0,0.0,0.0,2.0,2.0,40.0
85607,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85628,19.0,15.0,6.0,2.0,300000.0,3000000.0,110000.0,0.0,0.0,0.0,2.0,2.0,85.0
85654,158.0,25.0,7.0,8.0,600000.0,4500000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0
85711,22.0,35.0,4.0,3.0,500000.0,600000.0,60000.0,0.0,0.0,0.0,2.0,2.0,40.0
85728,222.0,12.0,2.0,11.0,420000.0,4000000.0,180000.0,0.0,0.0,0.0,2.0,2.0,100.0
85755,26.0,29.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85815,325.0,26.0,6.0,30.0,1000000.0,12000000.0,600000.0,0.0,0.0,0.0,2.0,2.0,50.0
85832,7.0,14.0,3.0,3.0,300000.0,2020000.0,180000.0,0.0,0.0,0.0,2.0,2.0,50.0
85848,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85881,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85884,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85955,167.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
85986,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86032,184.0,25.0,7.0,2.0,280000.0,2520000.0,70000.0,0.0,0.0,0.0,2.0,2.0,50.0
86066,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86079,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86098,Unknown,Unknown,Unknown,6.0,0.1,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
86106,7.0,14.0,3.0,1.0,50000.0,2000000.0,20000.0,0.0,0.0,0.0,2.0,2.0,70.0
86151,200.0,4.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86173,212.0,11.0,3.0,6.0,300000.0,2200000.0,100000.0,1.0,0.0,0.0,1.0,2.0,50.0
86222,36.0,8.0,4.0,8.0,1500000.0,4700000.0,500000.0,0.0,0.0,0.0,2.0,2.0,100.0
86342,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86344,2.0,1.0,3.0,1.0,100000.0,120000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
86359,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86411,23.0,34.0,5.0,4.0,30000.0,160000.0,10000.0,0.0,0.0,0.0,2.0,2.0,20.0
86424,9.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,1.0,0.0,0.0,1.0,2.0,50.0
86471,26.0,29.0,1.0,18.0,180000.0,460000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
86488,144.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,1.0,2.0,50.0
86503,331.0,7.0,6.0,4.0,120000.0,1250000.0,80000.0,0.0,0.0,0.0,2.0,2.0,100.0
86564,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86584,Unknown,Unknown,Unknown,6.0,120000.0,2200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
86588,Unknown,Unknown,Unknown,6.0,3000000.0,2200000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0
86602,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86684,Unknown,Unknown,Unknown,6.0,100.0,2200000.0,20000.0,0.0,0.0,0.0,2.0,2.0,50.0
86689,Unknown,Unknown,Unknown,6.0,1000000.0,2200000.0,400000.0,0.0,0.0,0.0,2.0,2.0,50.0
86764,12.0,24.0,6.0,6.0,300000.0,2200000.0,100000.0,1.0,0.0,0.0,2.0,2.0,50.0
86771,Unknown,Unknown,Unknown,6.0,140900.0,2200000.0,120000.0,0.0,0.0,0.0,2.0,2.0,50.0
86873,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
86899,184.0,25.0,7.0,3.0,8000000.0,100000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,80.0
87003,218.0,2.0,4.0,3.0,152000.0,750000.0,2.5,0.0,0.0,0.0,1.0,2.0,50.0
87023,Unknown,Unknown,Unknown,6.0,18000000.0,2200000.0,2200000.0,0.0,0.0,0.0,2.0,2.0,50.0
87032,196.0,4.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
87061,184.0,Unknown,Unknown,6.0,500000.0,2200000.0,350000.0,0.0,0.0,0.0,2.0,2.0,50.0
87086,Unknown,Unknown,Unknown,6.0,38000000.0,2200000.0,400000.0,0.0,0.0,0.0,2.0,2.0,50.0
87127,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
87302,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
87379,Unknown,Unknown,Unknown,6.0,20000.0,2200000.0,7000.0,0.0,0.0,0.0,2.0,2.0,50.0
87603,Unknown,Unknown,Unknown,6.0,3000000.0,2200000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0
87612,19.0,15.0,6.0,27.0,1635000.0,2000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
87639,9.0,1.0,3.0,10.0,146000.0,800000.0,47500.0,0.0,0.0,0.0,2.0,2.0,100.0
87649,50.0,32.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
87708,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
87763,9.0,1.0,3.0,4.0,100000.0,200000.0,22000.0,0.0,1.0,0.0,1.0,2.0,50.0
87789,184.0,25.0,7.0,5.0,240000.0,25000000.0,80000.0,0.0,0.0,0.0,2.0,2.0,5.0
87819,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
87821,71.0,27.0,6.0,9.0,435000.0,1500000.0,220000.0,0.0,0.0,0.0,2.0,2.0,10.0
87824,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
87828,2.0,1.0,3.0,1.0,750000.0,751000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0
87831,1.0,33.0,2.0,31.0,400000.0,5000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,30.0
87857,9.0,1.0,3.0,4.0,262000.0,300000.0,100000.0,0.0,0.0,0.0,2.0,2.0,30.0
87944,2.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
87952,6.0,17.0,3.0,17.0,350000.0,1800000.0,200000.0,0.0,0.0,0.0,2.0,2.0,100.0
87999,212.0,11.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,1.0,2.0,50.0
88047,12.0,24.0,6.0,36.0,120000.0,4320000.0,40000.0,0.0,0.0,0.0,2.0,2.0,40.0
88067,212.0,11.0,3.0,13.0,900000.0,11000000.0,180000.0,0.0,0.0,0.0,2.0,2.0,60.0
88077,166.0,25.0,7.0,4.0,345000.0,845000.0,175000.0,0.0,1.0,0.0,2.0,2.0,50.0
88089,Unknown,Unknown,Unknown,6.0,0.1,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
88103,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
88220,19.0,15.0,6.0,7.0,3000000.0,25000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,100.0
88243,1.0,33.0,2.0,3.0,6000000.0,60000000.0,300000.0,0.0,1.0,0.0,2.0,2.0,50.0
88325,2.0,1.0,3.0,7.0,580000.0,5800000.0,50000.0,0.0,0.0,0.0,2.0,2.0,100.0
88401,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
88409,7.0,14.0,3.0,5.0,0.1,3500000.0,2.5,0.0,0.0,0.0,2.0,2.0,100.0
88431,19.0,15.0,6.0,5.0,250000.0,2000000.0,70000.0,0.0,0.0,0.0,2.0,2.0,50.0
88440,2.0,1.0,3.0,10.0,400000.0,4700000.0,210000.0,0.0,0.0,0.0,2.0,2.0,20.0
88474,1.0,33.0,2.0,42.0,1000000.0,8000000.0,800000.0,0.0,0.0,0.0,2.0,2.0,80.0
88492,48.0,12.0,2.0,6.0,350000.0,1200000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
88546,122.0,28.0,1.0,3.0,550000.0,1000000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0
88548,50.0,32.0,6.0,3.0,85000.0,750000.0,52000.0,0.0,0.0,0.0,2.0,2.0,50.0
88599,19.0,15.0,6.0,7.0,3000000.0,5000000.0,1500000.0,0.0,0.0,0.0,2.0,2.0,30.0
88624,7.0,14.0,3.0,3.0,250000.0,1500000.0,80000.0,1.0,0.0,0.0,1.0,2.0,50.0
88662,184.0,25.0,7.0,8.0,150000.0,200000.0,21000.0,0.0,0.0,0.0,2.0,2.0,50.0
88663,335.0,20.0,5.0,4.0,250000.0,3500000.0,180000.0,0.0,0.0,0.0,2.0,2.0,90.0
